video_id,author_id,author_uniqueId,commentCount,diggCount,playCount,shareCount,followerCount,heartCount,videoCount,author_verified,recommendations,likes_per_recommendation,comments_per_recommendation
7372237235296406826,54068006569377792,msnbc,11300.0,88600.0,922200.0,2453.0,4100000.0,265900000.0,4302.0,True,919747.0,0.09633083880675881,0.01228598734217127
7372260495128005930,7150340488276575278,jessebwatters,462.0,2886.0,46500.0,117.0,1300000.0,36200000.0,1322.0,True,46383.0,0.06222107237565487,0.009960545889657849
7372264643135425835,7026375166662984710,real.benshapiro,2510.0,149700.0,1300000.0,16700.0,2700000.0,59900000.0,1056.0,True,1283300.0,0.1166523805813138,0.0019558949583106055
7372599239592938795,6808945376549962758,meidastouch,7284.0,291200.0,3000000.0,9119.0,1200000.0,91600000.0,3293.0,True,2990881.0,0.0973626165668243,0.002435402812749822
7372606614353906990,7088448090440680491,thecharliekirkshow,13100.0,254400.0,3300000.0,9187.0,5300000.0,134700000.0,638.0,True,3290813.0,0.07730612465673377,0.003980779217779923
7373112134948883755,6808945376549962758,meidastouch,7660.0,123700.0,1600000.0,11600.0,1200000.0,91600000.0,3293.0,True,1588400.0,0.07787710904054394,0.004822462855703853
7373331382396800298,252937098897305600,aaronparnas1,700.0,9539.0,185200.0,326.0,1300000.0,70100000.0,2689.0,True,184874.0,0.05159730410982615,0.00378636260371929
7373746313898282283,7082519092653999105,daterightstuff,7645.0,316800.0,3700000.0,22800.0,3400000.0,197600000.0,787.0,True,3677200.0,0.08615250734254323,0.0020790275209398457
7373753236203015470,7082519092653999105,daterightstuff,7204.0,279500.0,4000000.0,43400.0,3400000.0,197600000.0,787.0,True,3956600.0,0.07064145983925593,0.0018207551938533085
7373806542438550827,7268731568037299242,tuckercarlson,950.0,24500.0,579400.0,420.0,2200000.0,26200000.0,224.0,True,578980.0,0.04231579674600159,0.001640816608518429
7374087412491816235,7334124418954200106,kamalahq,381.0,4454.0,105600.0,139.0,5700000.0,308900000.0,1056.0,True,105461.0,0.04223362190762462,0.0036127099117209205
7374100661681638688,7025996955411072006,piersmorganuncensored,44300.0,918300.0,11200000.0,131600.0,2200000.0,32000000.0,630.0,True,11068400.0,0.08296592100032525,0.004002385168588052
7374495431553830190,7368551716004021291,donaldjtrumpjr,12400.0,263700.0,2800000.0,5389.0,1700000.0,14400000.0,166.0,True,2794611.0,0.09436018107708014,0.004437111283108812
7374524271600749867,7026375166662984710,real.benshapiro,87.0,4437.0,55900.0,52.0,2700000.0,59900000.0,1056.0,True,55848.0,0.07944778685002149,0.001557799742157284
7374531828750847275,7082519092653999105,daterightstuff,4915.0,257000.0,3300000.0,18300.0,3400000.0,197600000.0,787.0,True,3281700.0,0.07831306944571412,0.0014976993631349606
7374593216835849515,7150340488276575278,jessebwatters,3541.0,122700.0,2900000.0,3615.0,1300000.0,36200000.0,1322.0,True,2896385.0,0.042363152688610115,0.001222558465121177
7374822326778465582,6662885292129206277,bernie,28.0,3370.0,27400.0,143.0,1600000.0,14400000.0,331.0,True,27257.0,0.12363796455956268,0.001027259052720402
7374874334642326827,54068006569377792,msnbc,11500.0,75500.0,3100000.0,4266.0,4100000.0,265900000.0,4302.0,True,3095734.0,0.024388400295374216,0.0037147894489642846
7374888238001016110,7150340488276575278,jessebwatters,6882.0,73300.0,888000.0,5994.0,1300000.0,36200000.0,1322.0,True,882006.0,0.08310601061670782,0.007802668009061163
