video_id,embedding,collection,party,type,x,y,projection_Democrat_Republican
7.361247819296001e+18,"[ 0.0410493   0.01067907 -0.04467095 ... -0.01620556 -0.05030751
 -0.00116935]",forYou,Neutral,video,-0.018752262,-0.048410535,0.020935737
7.352894811399146e+18,"[ 0.01836637 -0.01682786  0.00024924 ... -0.02934817 -0.02475902
 -0.00606136]",forYou,Democrat,video,-0.12683837,-0.03751116,0.027006848
7.36263846879673e+18,"[ 0.0420957   0.00607917 -0.02050026 ... -0.00375737 -0.03637147
 -0.00448115]",forYou,Neutral,video,-0.15203947,-0.00101019,-0.011029543
7.368603952004271e+18,"[ 0.03738628 -0.01563314  0.00191322 ... -0.00599079 -0.0649176
  0.00081657]",forYou,Democrat,video,-0.15270993,-0.058229007,0.04941903
7.371491354469223e+18,"[ 0.01279436 -0.00992043 -0.00276142 ... -0.00904003 -0.04611476
 -0.0160212 ]",forYou,Democrat,video,-0.16732416,-0.10538731,0.030151151
7.346569058285833e+18,"[ 0.0528083   0.00263253 -0.03014655 ... -0.00876022 -0.00725715
 -0.02789563]",forYou,Neutral,video,-0.14269082,0.06531561,0.011051102
7.374989692560756e+18,"[ 0.03750835 -0.01224546 -0.01590582 ... -0.00459977 -0.08151519
 -0.0170379 ]",forYou,Democrat,video,-0.15131247,-0.16457278,0.024876239
7.369187551480909e+18,"[ 0.04462301 -0.01326347 -0.02359483 ...  0.00388354 -0.03206011
  0.00226617]",forYou,Republican,video,-0.1248216,-0.10610707,0.013483591
7.376043051879353e+18,"[ 0.02978246 -0.02364493 -0.0472553  ...  0.00528109 -0.0520131
 -0.01764827]",forYou,Democrat,video,-0.14555703,-0.08487527,0.03442021
7.358523357781937e+18,"[ 0.015262   -0.00645952 -0.03151222 ... -0.0373775  -0.03501156
 -0.01909307]",forYou,Republican,video,-0.12929724,-0.018015236,-0.028935272
7.36684362651876e+18,"[ 0.02989828 -0.01326416 -0.02658496 ... -0.00871534 -0.02035502
 -0.0023056 ]",forYou,Neutral,video,-0.1779931,-0.12275156,-0.03130622
7.374874334642327e+18,"[ 0.04373926 -0.00969804 -0.00666571 ... -0.02477404 -0.03462701
 -0.02081714]",forYou,Democrat,video,-0.09147941,-0.07092679,0.11209798
7.375249699453865e+18,"[ 0.0441493  -0.0088936  -0.01115698 ... -0.00962487 -0.05206262
 -0.01197719]",forYou,Neutral,video,-0.09731047,-0.05810427,0.08839377
7.371619795147476e+18,"[ 0.0180246  -0.00859012 -0.03791669 ... -0.03017779 -0.03680071
 -0.00810699]",forYou,Neutral,video,-0.07921578,-0.064706646,0.04511716
7.35557387453419e+18,"[ 0.02212262 -0.00628389 -0.01505523 ...  0.02054018  0.00411307
  0.00279016]",forYou,Neutral,video,0.023410168,-0.004759596,0.053309552
7.374977418987179e+18,"[ 0.03496218 -0.01031005 -0.03973546 ... -0.01255033 -0.01978989
  0.00533076]",forYou,Neutral,video,-0.020720074,-0.12053043,-0.11268009
7.374910526394043e+18,"[ 2.3631135e-02 -2.0123851e-02 -3.3695620e-02 ... -4.3300907e-03
 -4.7032364e-02  5.4910357e-05]",forYou,Republican,video,-0.11831707,-0.114048846,0.08624627
7.368592843293691e+18,"[ 0.03354798 -0.00896196 -0.0296452  ... -0.0347487  -0.02488273
  0.00855519]",forYou,Neutral,video,-0.06687465,-0.06833837,0.05867675
7.373865529020321e+18,"[ 0.02095148 -0.00782598 -0.03404894 ... -0.01188132 -0.02520328
  0.02750755]",forYou,Neutral,video,0.04170007,0.02895454,0.05241786
7.375275958821064e+18,"[ 0.01356083 -0.02104625 -0.02478721 ...  0.0076098  -0.06584675
 -0.02248194]",forYou,Republican,video,-0.15108475,-0.08129905,0.008721717
7.36116950289931e+18,"[ 0.02804162 -0.00615968 -0.03324224 ... -0.00773986 -0.01959508
 -0.00061395]",forYou,Neutral,video,-0.03631438,0.04966033,-0.027549341
7.346670923124116e+18,"[ 0.00819732 -0.00733231 -0.02225229 ... -0.01652545 -0.01698094
  0.0233216 ]",forYou,Neutral,video,0.11100213,-0.0734687,0.13492545
7.33467807483285e+18,"[ 0.02373559 -0.01760248 -0.03861093 ...  0.0047677  -0.03916703
  0.005241  ]",forYou,Neutral,video,0.0024703608,-0.00078788423,-0.05058176
7.366022411399056e+18,"[ 0.01588455  0.00074888 -0.02922536 ... -0.0122116  -0.01720519
 -0.00390774]",forYou,Neutral,video,0.07524256,-0.0502953,0.11118288
7.366349093632839e+18,"[ 0.01588455  0.00074888 -0.02922536 ... -0.0122116  -0.01720519
 -0.00390774]",forYou,Neutral,video,0.07524256,-0.0502953,0.11118288
7.384800989712305e+18,"[ 0.00988169 -0.01385218 -0.0351113  ...  0.00665369 -0.01576452
 -0.00132986]",forYou,Neutral,video,0.009560257,0.033598214,0.073589966
7.388703571216256e+18,"[ 0.04619016  0.02294963 -0.01380139 ... -0.00436781 -0.03222911
  0.01067962]",forYou,Neutral,video,-0.16198935,-0.07160496,0.0001882501
7.37931728053191e+18,"[ 2.1008901e-02  1.9317027e-05 -2.9546520e-02 ... -1.0403804e-02
 -4.5860883e-02  2.4633892e-02]",forYou,Republican,video,-0.1295056,-0.12648253,0.10340147
7.365987703927852e+18,"[ 0.02967477 -0.00804592 -0.02277273 ... -0.01053654 -0.04136975
  0.01128418]",forYou,Republican,video,-0.103451885,-0.005113977,0.012790004
7.362265382750653e+18,"[ 0.03302606 -0.0184245  -0.03186231 ... -0.03374844 -0.04396875
 -0.0073106 ]",forYou,Republican,video,-0.13232586,-0.15336163,0.060966656
7.387947343611563e+18,"[ 0.03721441 -0.00079523 -0.01283444 ... -0.03115968 -0.03333089
 -0.00597423]",forYou,Neutral,video,-0.07426281,-0.032000232,0.056836467
7.386011769312955e+18,"[ 0.03321005 -0.01171052 -0.02606445 ... -0.01781067 -0.02799881
 -0.00917971]",forYou,Republican,video,-0.13746254,-0.08612813,0.12306473
7.379313200627469e+18,"[ 0.03425828 -0.02424265 -0.00746134 ... -0.01230197 -0.0418103
 -0.01549553]",forYou,Republican,video,-0.11972751,-0.0038142763,0.011670247
7.370005617420815e+18,"[ 0.04506402 -0.02031775 -0.0155543  ...  0.01737097 -0.03465259
  0.00475665]",forYou,Neutral,video,-0.080126956,0.008547163,-0.014841982
7.36042482597169e+18,"[ 0.01097181 -0.02574497 -0.04032367 ... -0.00661747 -0.02627132
  0.00113823]",forYou,Republican,video,-0.13175595,-0.13913809,0.041990645
7.38737934179094e+18,"[ 0.05274047 -0.00266364 -0.0162925  ...  0.01243954 -0.04075433
 -0.01320012]",forYou,Republican,video,-0.2017448,-0.15618563,0.07927917
7.387148892539719e+18,"[ 0.02266738 -0.03962098 -0.04026566 ... -0.02485286 -0.03418763
 -0.0235043 ]",forYou,Republican,video,-0.11642103,-0.079921834,0.075289026
7.37513287115506e+18,"[ 0.00946442  0.01624313 -0.00192689 ... -0.01728341 -0.02589614
 -0.00677761]",forYou,Neutral,video,0.08436355,0.012327071,0.020539142
7.389074960674835e+18,"[ 0.01831458  0.00963171 -0.02792252 ...  0.01590149 -0.02793003
 -0.01481192]",forYou,Democrat,video,-0.06835119,-0.06669828,0.06762774
7.387191251419844e+18,"[ 0.0127957   0.00806836 -0.03428717 ... -0.03576376 -0.03896845
 -0.00570613]",forYou,Neutral,video,0.07158447,-0.053336572,0.04595157
7.388710808726851e+18,"[ 0.01588008 -0.01844733 -0.01358656 ... -0.00633895 -0.04604481
  0.00302065]",forYou,Neutral,video,-0.035090975,0.12100762,-0.0020516533
7.389316586282257e+18,"[ 0.04037771  0.00450483 -0.02026215 ... -0.02166772 -0.03077989
  0.01279396]",forYou,Neutral,video,-0.015923584,-0.0037066815,-0.020140294
7.389814695865241e+18,"[ 0.04196441 -0.005143   -0.02280361 ... -0.03212623 -0.03561268
  0.00893254]",forYou,Republican,video,-0.14987631,-0.08208391,0.043945536
7.431244220146454e+18,"[ 0.05202977 -0.03445419 -0.01632395 ... -0.02357625 -0.04517782
 -0.0121686 ]",forYou,Neutral,video,-0.1455124,-0.020886758,-0.023605905
7.430734286157843e+18,"[-0.00556254 -0.03187279 -0.003023   ... -0.00452285 -0.02871542
 -0.00556171]",forYou,Neutral,video,-0.13820481,-0.030441526,-0.005410172
7.430537051105136e+18,"[ 0.04126364 -0.00857669 -0.01716035 ... -0.02278866 -0.03908631
 -0.00134992]",forYou,Democrat,video,-0.1540699,-0.030429237,0.036197852
7.430989025269353e+18,"[ 0.05740193 -0.01117603 -0.05998627 ... -0.02044009 -0.01759041
 -0.02555537]",forYou,Neutral,video,-0.17944653,-0.017598415,0.037247814
7.388598237059501e+18,"[ 0.01948286 -0.02484271 -0.02495955 ... -0.02214679 -0.04308675
  0.00291441]",forYou,Republican,video,-0.13868713,-0.1008435,0.09876044
7.380117558478769e+18,"[ 0.034169   -0.01460735 -0.01553323 ...  0.0086567  -0.02073356
 -0.0280904 ]",forYou,Republican,video,-0.14430697,-0.07667644,0.0139370635
7.387981263187103e+18,"[ 0.02944678 -0.01447935 -0.02154737 ... -0.02076649 -0.03261248
  0.00655997]",forYou,Democrat,video,-0.15358406,-0.10430599,0.0948406
7.376431890347068e+18,"[ 0.02216481 -0.03827793 -0.0292638  ... -0.0017842  -0.02303349
  0.01852962]",forYou,Neutral,video,-0.120375924,-0.070941396,0.0297172
7.37712502139688e+18,"[ 0.03615716 -0.01858691 -0.00881539 ... -0.00658531 -0.03365351
 -0.01497232]",forYou,Republican,video,-0.17578425,-0.066659294,-0.0014916174
7.385587746699513e+18,"[ 0.0183686   0.01121585  0.00804364 ... -0.01937963 -0.01041228
  0.00773559]",forYou,Republican,video,0.012693074,-0.0520316,0.014609184
7.387176480222137e+18,"[ 0.02661147  0.0032487  -0.01451756 ...  0.00905281 -0.03843769
 -0.00464433]",forYou,Republican,video,-0.13122977,-0.094453275,0.04668791
7.371154575878868e+18,"[ 0.01816766 -0.00488736 -0.02143478 ... -0.00816884 -0.01617555
  0.03693448]",forYou,Neutral,video,0.028194012,-0.010318046,0.0066836383
7.377350667255565e+18,"[ 0.03640018 -0.01825808 -0.04282665 ... -0.01087743 -0.02827837
 -0.02575083]",forYou,Neutral,video,-0.15445124,0.015509815,-0.02858266
7.370053203183947e+18,"[ 0.01347186 -0.01137438 -0.02565016 ... -0.01745587 -0.03287349
 -0.00119984]",forYou,Neutral,video,0.03882098,-0.08085674,0.062664345
7.357101952016223e+18,"[ 0.03261792 -0.01807724 -0.04255177 ...  0.00412814 -0.0386839
 -0.0088117 ]",forYou,Neutral,video,-0.047456004,-0.040120456,0.03925938
7.363573187512159e+18,"[ 0.02301148 -0.00681415 -0.02137741 ... -0.00115302 -0.01793523
 -0.01099699]",forYou,Neutral,video,0.007263032,0.07502824,0.016268287
7.378709702827429e+18,"[ 0.01474209 -0.0166692  -0.02676518 ... -0.01274768 -0.02975958
 -0.00665117]",forYou,Neutral,video,-0.047976118,0.02213742,0.057426803
7.378675214521126e+18,"[ 0.02109319 -0.02286966 -0.010749   ... -0.00791503 -0.03436894
  0.00107851]",forYou,Neutral,video,-0.011707574,-0.11549684,0.07556528
7.356594934675262e+18,"[ 0.03475056 -0.02871912 -0.01338805 ... -0.00427964 -0.04872432
 -0.00909958]",forYou,Neutral,video,-0.16644582,-0.0649781,0.03709192
7.35858720466017e+18,"[ 0.03047842  0.01207699 -0.02996822 ... -0.00524847 -0.02149845
 -0.03699696]",forYou,Neutral,video,-0.03773468,0.0032395816,-0.098947585
7.35626621495334e+18,"[ 0.01042891 -0.00101712 -0.02769359 ... -0.01691842 -0.02787771
 -0.01784441]",forYou,Neutral,video,0.10719808,0.0047047087,0.01582866
7.388243678310993e+18,"[ 0.00182823 -0.02834971 -0.01225516 ...  0.00811904 -0.03356998
  0.01197557]",forYou,Democrat,video,-0.06347131,-0.11657479,0.01280644
7.384029058964803e+18,"[ 0.06244852 -0.00425098 -0.03966434 ... -0.01829348 -0.03930138
 -0.00708434]",forYou,Neutral,video,-0.18682699,-0.009369849,0.020225624
7.387932493250399e+18,"[ 0.02460713  0.00517441 -0.04383301 ...  0.00084127 -0.05317874
  0.00838159]",forYou,Neutral,video,-0.02417958,0.077184685,0.011263912
7.387701076885016e+18,"[ 0.04432036 -0.03877823 -0.03315223 ... -0.02178513 -0.0323343
 -0.00737202]",forYou,Republican,video,-0.114997976,-0.15876232,0.13088787
7.384919565383273e+18,"[ 0.02502485  0.00550312 -0.02649342 ...  0.00313885 -0.03584361
 -0.00111423]",forYou,Neutral,video,-0.009930844,0.0070092506,0.07952176
7.357049650433494e+18,"[ 0.02273625  0.01728021 -0.05175534 ... -0.02940324 -0.03520917
  0.00884825]",forYou,Neutral,video,-0.07562118,-0.014671025,-0.026503142
7.355374681525931e+18,"[ 0.01742955 -0.01029958 -0.02807478 ... -0.01204179 -0.02590584
  0.02303874]",forYou,Neutral,video,-0.044995338,0.024926277,-0.012654591
7.358610582175501e+18,"[ 0.01145879 -0.00648052 -0.00986749 ... -0.02257569 -0.01020064
  0.00939646]",forYou,Neutral,video,-0.06493712,-0.03766652,-0.024843032
7.383753715859197e+18,"[ 0.03370705 -0.0202456  -0.01775183 ... -0.00649843 -0.06453934
 -0.00543072]",forYou,Republican,video,-0.1572283,-0.07026596,0.031195847
7.382756211260755e+18,"[ 0.03630717 -0.00029606 -0.01743033 ... -0.01292036 -0.02395898
  0.00241068]",forYou,Republican,video,-0.20260076,-0.11888364,0.06877728
7.368214551898197e+18,"[ 0.01017853 -0.01698162 -0.01024093 ... -0.01563578 -0.04392617
 -0.01259744]",forYou,Neutral,video,-0.15414488,-0.026666623,-0.0056823026
7.345971186997775e+18,"[ 0.01097436 -0.02775626 -0.01855033 ... -0.00808333 -0.0447652
  0.00097925]",forYou,Neutral,video,-0.12923314,0.0030786283,0.0075199883
7.361123367304433e+18,"[ 0.03342494 -0.01632532 -0.02667416 ...  0.01100241 -0.03077367
  0.00967765]",forYou,Neutral,video,-0.06940208,0.035328474,0.030079706
7.36003174029291e+18,"[ 0.0278712  -0.01089159 -0.02118184 ...  0.0029468  -0.01519285
  0.00423359]",forYou,Republican,video,-0.006858774,-0.019028168,0.0060368255
7.312939809574587e+18,"[ 0.05233031 -0.00793521 -0.02467081 ... -0.0232742  -0.03803046
 -0.00811966]",forYou,Republican,video,-0.18931231,-0.092224516,0.016807882
7.388233862800887e+18,"[ 0.02291446 -0.01492488 -0.01798744 ... -0.01071099 -0.01573182
  0.00955845]",forYou,Neutral,video,-0.053850614,-0.09698677,0.041731343
7.388568905859616e+18,"[ 0.04941     0.00510368 -0.04200966 ... -0.01939837 -0.02484324
 -0.00213242]",forYou,Democrat,video,-0.07395751,-0.08775699,0.06035435
7.361548244628868e+18,"[ 0.05588733 -0.03301499 -0.02293741 ... -0.01344318 -0.04310467
  0.02857741]",forYou,Neutral,video,0.06423924,-0.03264269,0.059876293
7.38759961122292e+18,"[ 0.03329362  0.00113895 -0.03626578 ... -0.02459977 -0.04345951
 -0.02208231]",forYou,Republican,video,-0.059576523,-0.054903932,-0.009398656
7.388993165446925e+18,"[-0.00939659 -0.00552869 -0.02829815 ...  0.02362933 -0.01856775
 -0.00663748]",forYou,Republican,video,-0.06709411,0.044318937,-0.040251765
7.387469837364219e+18,"[ 0.04552802 -0.03264676 -0.00807552 ... -0.01968159 -0.05117265
 -0.01332143]",forYou,Democrat,video,-0.14986347,-0.15192805,0.08201163
7.386806292024724e+18,"[ 0.05166336  0.00202755 -0.02380739 ... -0.01325383 -0.03972548
  0.00285889]",forYou,Neutral,video,0.017410057,-0.077459805,0.08379217
7.358259334117084e+18,"[ 0.01656437 -0.01036421 -0.02390361 ...  0.0034776  -0.02783966
 -0.01111452]",forYou,Neutral,video,-0.03978174,-0.055267233,0.022405153
7.384851708226276e+18,"[ 0.02759027  0.0009765  -0.02185076 ... -0.02462292 -0.01295114
 -0.00901639]",forYou,Democrat,video,-0.119930305,-0.05659677,-0.04239784
7.374473421549424e+18,"[ 0.03625621 -0.02116729 -0.01251515 ...  0.00904997 -0.0410277
 -0.01344724]",forYou,Democrat,video,-0.14708956,-0.037570607,-0.023798902
7.389066432178343e+18,"[ 0.01332056 -0.03093816 -0.00932688 ...  0.02684232 -0.0605779
 -0.03119814]",forYou,Democrat,video,-0.12511012,-0.07615656,0.02177637
7.38833943695996e+18,"[ 0.03511077 -0.01846275 -0.02901892 ... -0.01392622 -0.0179756
  0.00250984]",forYou,Neutral,video,-0.09150954,-0.047158606,-0.007597761
7.356181362551934e+18,"[ 0.03996632 -0.03224041 -0.02382286 ... -0.01024857 -0.01736302
  0.01977906]",forYou,Republican,video,-0.023153579,-0.031369038,0.06292777
7.383881000662683e+18,"[-0.01034353 -0.01704242 -0.00808817 ... -0.01426235 -0.05079614
  0.0085603 ]",forYou,Democrat,video,-0.042394362,0.09125879,-0.013531242
7.382014464230559e+18,"[ 0.01000731  0.00231814 -0.02310983 ...  0.00552084 -0.04371854
  0.01441693]",forYou,Neutral,video,0.030263832,-0.049042147,0.07537959
7.382951028435455e+18,"[ 0.02924882 -0.02244717 -0.03124208 ... -0.0084188  -0.05563488
 -0.00850287]",forYou,Republican,video,-0.18446529,-0.09436424,-0.032462116
7.383915932659535e+18,"[ 0.0095002  -0.01119648  0.01070951 ...  0.00637739 -0.03778695
 -0.01075148]",forYou,Neutral,video,-0.08536357,0.13039443,-0.01749048
7.377471213045566e+18,"[ 0.02193271 -0.03354342 -0.02372741 ... -0.00548    -0.02071592
 -0.01102441]",forYou,Neutral,video,-0.1676932,0.0333859,-0.06830134
7.382381357143494e+18,"[ 0.02994736 -0.02189533 -0.02711693 ... -0.01523408 -0.02628423
  0.01101047]",forYou,Republican,video,-0.10483959,0.038137,-0.06854133
7.357478912001166e+18,"[ 0.0319485  -0.00377779 -0.02874624 ... -0.01855214 -0.0378665
 -0.00348251]",forYou,Neutral,video,-0.16545473,-0.024206636,0.0009994768
7.361860745421934e+18,"[ 0.01002907 -0.0055484  -0.02529699 ...  0.01475559 -0.03638775
 -0.02448064]",forYou,Democrat,video,-0.049559113,-0.08213675,-0.016185064
7.381945708078779e+18,"[ 0.00331027 -0.02005052 -0.03862584 ... -0.00646193 -0.0510961
  0.01649095]",forYou,Democrat,video,-0.11665644,-0.11409408,0.007610785
7.329972383580818e+18,"[ 0.03794911 -0.02917649 -0.01380907 ... -0.01555328 -0.02260513
 -0.01023514]",forYou,Democrat,video,-0.08818025,-0.05714855,0.085651346
7.349284233543749e+18,"[ 0.03621659  0.00315056 -0.01867053 ... -0.02141614 -0.02389713
 -0.01692755]",forYou,Neutral,video,-0.17000721,-0.061867014,0.029145654
7.378910733301714e+18,"[-0.0008995  -0.01923925 -0.01008586 ...  0.00222124 -0.04239494
  0.03579881]",forYou,Republican,video,-0.023832079,0.05261284,-0.000977451
7.371519138231094e+18,"[ 0.01343799 -0.00348362 -0.03558099 ... -0.02649573 -0.01785427
 -0.02900017]",forYou,Neutral,video,-0.12853253,0.008449304,-0.009580912
7.383378696855506e+18,"[ 0.00286134 -0.01330467 -0.00248604 ... -0.03443379 -0.03900568
 -0.03006822]",forYou,Neutral,video,-0.14220475,0.02244576,3.0340627e-05
7.380540783172013e+18,"[ 0.04421054 -0.00733842  0.00221864 ... -0.02059755 -0.02548506
  0.00285358]",forYou,Neutral,video,-0.12974222,0.032677453,0.03238809
7.384157618761141e+18,"[-0.01112244  0.00850819 -0.02208273 ... -0.00358742 -0.00708715
 -0.0187568 ]",forYou,Democrat,video,-0.19044115,-0.11062217,-0.11751931
7.380144797006204e+18,"[ 0.02731695 -0.01690897 -0.05592795 ... -0.0301859  -0.03692909
 -0.01529931]",forYou,Republican,video,-0.05169141,-0.063239194,0.12937552
7.382823705946328e+18,"[ 0.03426058  0.01315348 -0.01371148 ... -0.01653451 -0.0419408
 -0.01636735]",forYou,Neutral,video,-0.14162898,0.025878364,0.041719973
7.382966284469767e+18,"[ 0.03717832 -0.01730312 -0.05274914 ...  0.00236971 -0.02284509
  0.01226021]",forYou,Neutral,video,-0.09644387,-0.055769626,0.07542916
7.375215690220965e+18,"[ 0.01609171 -0.01099256 -0.02699564 ... -0.00937596 -0.04756801
  0.01886182]",forYou,Republican,video,-0.14285022,-0.07148626,0.035915375
7.379980868737175e+18,"[ 0.0267925  -0.01205341 -0.03180127 ... -0.00372491 -0.01463042
 -0.01133757]",forYou,Neutral,video,-0.13370346,-0.03732564,0.044750433
7.376939927101083e+18,"[ 0.03486085 -0.00843725 -0.04380887 ... -0.00888176 -0.0239865
  0.00207659]",forYou,Neutral,video,-0.04449683,-0.09376353,0.08944768
7.382001891619638e+18,"[ 0.01563482 -0.01208508 -0.02477047 ... -0.02931687 -0.03587489
 -0.02003785]",forYou,Neutral,video,-0.15104389,0.068740666,-0.0028108675
7.381933149938404e+18,"[ 0.0275719  -0.00471775 -0.02422571 ... -0.02724367 -0.03975908
 -0.00194901]",forYou,Republican,video,-0.11681301,-0.02314706,0.036435246
7.379341023488593e+18,"[ 0.02977058 -0.01528259 -0.02250025 ... -0.0020855  -0.04342663
  0.02273959]",forYou,Republican,video,-0.093031846,-0.053187743,0.096885726
7.37892727317447e+18,"[ 0.04862527 -0.00817469 -0.02492286 ... -0.00186387 -0.03899883
 -0.0108712 ]",forYou,Neutral,video,-0.14794934,-0.053610105,0.028873732
7.382054158783892e+18,"[ 0.02395081 -0.00523094 -0.02866195 ... -0.00042844 -0.01443623
  0.02591502]",forYou,Republican,video,0.05469983,-0.005708518,0.080678776
7.37532900450668e+18,"[ 0.01536797 -0.00920078 -0.027188   ... -0.02378998 -0.01936511
  0.01054575]",forYou,Neutral,video,0.06089285,-0.029058205,-0.033298105
7.382164256705334e+18,"[ 0.04046172 -0.02549081 -0.02095575 ... -0.02402975 -0.00892318
  0.01390159]",forYou,Republican,video,-0.09295036,-0.09992396,0.1085083
7.382716583828819e+18,"[ 0.03830956 -0.02178293 -0.00381586 ...  0.00072159 -0.04655087
  0.00304156]",forYou,Democrat,video,-0.058072407,-0.076965876,0.11880951
7.386704295514754e+18,"[ 0.03349993 -0.02066431 -0.01678567 ... -0.02151979 -0.05402961
 -0.02539689]",forYou,Democrat,video,-0.119162485,-0.11060074,0.017841142
7.387995629705858e+18,"[ 0.03702134 -0.01777346 -0.01324417 ... -0.0423337  -0.02866953
 -0.01920451]",forYou,Neutral,video,-0.15011357,-0.08014345,-0.032795295
7.388228614757617e+18,"[ 0.06026156 -0.00806994 -0.02557668 ... -0.01403751 -0.04248242
  0.00278042]",forYou,Neutral,video,-0.13163893,-0.08998318,0.062852524
7.387576062659644e+18,"[ 0.05166336  0.00202755 -0.02380739 ... -0.01325383 -0.03972548
  0.00285889]",forYou,Neutral,video,0.017410057,-0.077459805,0.08379217
7.368317814588968e+18,"[ 0.01476157  0.01324514 -0.03858403 ...  0.01204789 -0.03624436
  0.03231734]",forYou,Republican,video,0.04519157,-0.091312796,0.086370006
7.36923381558949e+18,"[ 0.01656437 -0.01036421 -0.02390361 ...  0.0034776  -0.02783966
 -0.01111452]",forYou,Neutral,video,-0.03978174,-0.055267233,0.022405153
7.359626769370058e+18,"[ 0.01656437 -0.01036421 -0.02390361 ...  0.0034776  -0.02783966
 -0.01111452]",forYou,Neutral,video,-0.03978174,-0.055267233,0.022405153
7.370453497378033e+18,"[ 0.01223031 -0.02480638 -0.02505242 ... -0.00835533 -0.03060832
 -0.00260133]",forYou,Neutral,video,-0.10207831,-0.054290123,0.07379276
7.374144708353756e+18,"[ 0.01100514 -0.02838125 -0.02853338 ... -0.00258779 -0.01511019
 -0.03287325]",forYou,Neutral,video,-0.09174781,0.048333183,-0.014077003
7.388854434073169e+18,"[ 0.035861   -0.01297543 -0.03397476 ... -0.00012608 -0.01926256
  0.00907289]",forYou,Neutral,video,-0.024961857,0.075791284,0.012511187
7.388304635024477e+18,"[ 0.00932065 -0.02557361 -0.02942186 ... -0.0141119  -0.01382085
  0.04138727]",forYou,Republican,video,0.007836922,-0.013594358,0.0030554105
7.388863495971917e+18,"[ 0.03871324 -0.00428292 -0.01190744 ... -0.01729742 -0.03560469
  0.01664225]",forYou,Neutral,video,-0.12212616,-0.028250575,-0.020723406
7.387537995844423e+18,"[ 0.05485807 -0.01451154 -0.01257783 ...  0.01067392 -0.05490578
 -0.02932848]",forYou,Neutral,video,-0.094672136,0.08461158,-0.013174992
7.38897947618242e+18,"[ 0.02761109 -0.00667004 -0.02742723 ... -0.0029452  -0.06126479
 -0.02176238]",forYou,Neutral,video,-0.16502787,-0.11007835,0.0007425975
7.389401921204899e+18,"[ 0.02956791 -0.01705675 -0.00759027 ...  0.00762644 -0.05052524
 -0.02170329]",forYou,Democrat,video,-0.1445249,-0.059927944,-0.03765004
7.375193460581731e+18,"[ 0.00767158 -0.00186203 -0.01338872 ... -0.01933652 -0.03817685
 -0.00613769]",forYou,Neutral,video,-0.04802619,-0.017245555,-0.035260778
7.36698762748599e+18,"[ 0.0510757  -0.01824987 -0.02786325 ... -0.00464283 -0.04886737
 -0.01816152]",forYou,Neutral,video,-0.16446216,0.052189518,-0.015719883
7.362266967555771e+18,"[ 0.02678254 -0.01732041 -0.0221203  ... -0.01746706 -0.05496912
 -0.00771372]",forYou,Republican,video,-0.119339235,-0.013468106,0.033786412
7.37403896455609e+18,"[ 0.02054113 -0.02685328 -0.01100584 ... -0.02753032 -0.05025266
 -0.02702815]",forYou,Republican,video,-0.18665491,-0.11488614,-0.07644052
7.36149979874827e+18,"[ 0.02419292 -0.00959949 -0.01713984 ... -0.01439641 -0.03065697
 -0.00366914]",forYou,Democrat,video,-0.103718355,-0.0054942863,-0.043297656
7.38964050101363e+18,"[ 0.01226578 -0.01243089 -0.01000363 ... -0.01921131 -0.0246205
 -0.00417108]",forYou,Neutral,video,-0.15229163,0.032636672,0.012010301
7.388294515733384e+18,"[ 0.04767581 -0.01021823 -0.02013734 ... -0.00892122 -0.03642946
  0.00189212]",forYou,Republican,video,-0.16107626,-0.14434499,0.08593366
7.357290173706587e+18,"[ 0.02433466 -0.01184649 -0.03711339 ...  0.01587028 -0.04003771
 -0.0380381 ]",forYou,Neutral,video,-0.10125743,0.017818298,-0.037026647
7.366319069135425e+18,"[ 0.00782263  0.00596445 -0.01231911 ... -0.03859759 -0.04936171
 -0.02433233]",forYou,Neutral,video,-0.061494797,0.0026134911,-0.022617841
7.386743412612943e+18,"[ 0.01799014 -0.03413872 -0.02004062 ... -0.01723257 -0.04259332
 -0.01841736]",forYou,Neutral,video,-0.16331273,-0.03986836,0.01870047
7.387991758874938e+18,"[ 0.03374991 -0.01133488 -0.01045852 ...  0.00134933 -0.04349951
  0.0053612 ]",forYou,Republican,video,-0.10477951,-0.032529667,-0.0004912913
7.389236485234363e+18,"[ 0.01747954  0.00590124 -0.00899685 ... -0.00644904 -0.05999896
  0.01825969]",forYou,Neutral,video,-0.07840112,-0.014412879,-0.03741052
7.386370244723428e+18,"[ 0.00938785 -0.00309127 -0.03281036 ... -0.01522781 -0.03786488
 -0.03461287]",forYou,Republican,video,-0.05780482,-0.094527386,-0.05020986
7.38884320665135e+18,"[ 0.01204159 -0.02910498 -0.0422612  ... -0.01034598 -0.04883707
 -0.00586792]",forYou,Republican,video,-0.015349912,-0.0011375967,-0.046729166
7.389265833236631e+18,"[ 0.0319863  -0.02058017 -0.0261292  ...  0.00514232 -0.03695161
 -0.03270977]",forYou,Democrat,video,-0.11410157,-0.06438387,0.049603812
7.366019714021133e+18,"[ 0.02425389 -0.00778144 -0.02561685 ... -0.03159153 -0.06022406
 -0.0173603 ]",forYou,Republican,video,-0.1881733,-0.035336398,0.010587107
7.359573737206812e+18,"[ 0.03223569 -0.008302   -0.02010002 ... -0.03912296 -0.02042139
 -0.00446603]",forYou,Neutral,video,-0.15341368,-0.00714406,0.039439112
